775700,1,2.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
775750,1,-1.00,-1.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.001
775800,1,0.00,-1.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.077,0.000
775850,1,0.00,-1.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
775900,1,-1.00,-1.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
775950,1,0.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
776000,1,-1.00,-1.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.077,0.000
776050,1,0.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
776100,1,0.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.077,0.000
776150,1,0.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.077,0.001
776200,1,1.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.001
776250,1,0.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
776300,1,1.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
776350,1,0.00,-1.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.077,0.000
776400,1,0.00,-1.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.001
776450,1,-1.00,-1.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
776500,1,3.00,-1.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
776550,1,2.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.077,-0.000
776600,1,2.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.001
776650,1,2.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.001
776700,1,3.00,-1.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
776750,1,2.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
776800,1,2.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
776850,1,2.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.078,0.000
776900,1,1.00,-2.00,0.00,0.00,0.00,0.00,0.0281,0.0408,0.077,0.001
