436503,1,26.00,5.00,-4.49,0.70,-3.94,0.27,6.1144,5.9725,-0.043,-0.020
436553,1,25.00,3.00,-4.34,0.42,-4.70,0.15,6.0682,5.9773,-0.042,-0.013
436603,1,23.00,4.00,-4.00,0.56,-4.76,0.09,6.0512,5.9785,-0.037,-0.012
436653,1,18.00,0.00,-3.19,-0.00,-4.73,0.00,6.0176,5.9806,-0.008,-0.008
436703,1,16.00,0.00,-2.85,0.00,-3.60,0.00,6.0028,5.9810,0.002,-0.009
436753,1,14.00,0.00,-2.52,0.00,-1.77,0.00,5.9829,5.9810,-0.000,-0.012
436803,1,14.00,0.00,-2.53,0.00,-1.74,0.00,5.9766,5.9810,-0.013,-0.011
436853,1,17.00,0.00,-2.53,0.00,-1.16,0.00,5.9714,5.9810,-0.026,-0.011
436903,1,23.00,0.00,-2.53,0.00,-1.16,0.00,5.9714,5.9810,-0.026,-0.011
436953,1,29.00,1.00,-5.22,0.14,-3.11,0.00,5.9474,5.9810,-0.032,-0.011
437003,1,37.00,1.00,-6.47,0.14,-6.41,0.00,5.9143,5.9812,-0.057,-0.009
437053,1,41.00,0.00,-7.16,-0.00,-7.17,0.64,5.8903,5.9818,-0.051,-0.012
437103,1,48.00,1.00,-8.37,0.14,-8.18,0.00,5.8330,5.9818,-0.028,-0.009
437153,1,46.00,1.00,-7.95,0.14,-8.55,0.00,5.8048,5.9819,-0.029,-0.008
437203,1,41.00,1.00,-7.10,0.14,-6.84,0.00,5.7499,5.9823,-0.032,-0.008
437253,1,40.00,0.00,-6.94,-0.00,-5.89,0.00,5.7271,5.9825,-0.038,-0.007
437303,1,39.00,-1.00,-6.78,-0.14,-6.96,0.00,5.6796,5.9827,-0.039,-0.007
437353,1,35.00,0.00,-6.06,0.00,-6.78,0.00,5.6560,5.9827,-0.040,-0.009
437403,1,34.00,0.00,-5.93,0.00,-6.07,0.00,5.6086,5.9827,-0.022,-0.011
437453,1,29.00,0.00,-5.04,0.00,-4.91,0.00,5.5885,5.9827,-0.028,-0.011
437503,1,27.00,0.00,-4.70,0.00,-5.62,0.00,5.5542,5.9827,-0.038,-0.011
437553,1,27.00,0.00,-4.74,0.00,-5.58,0.00,5.5356,5.9827,-0.027,-0.011
437603,1,27.00,0.00,-4.74,0.00,-4.67,0.00,5.4972,5.9827,-0.012,-0.011
437653,1,27.00,0.00,-4.74,0.00,-4.76,0.00,5.4805,5.9827,-0.012,-0.011
437703,1,30.00,-1.00,-5.28,-0.14,-4.73,0.00,5.4472,5.9827,-0.018,-0.011
437753,1,32.00,0.00,-5.61,0.00,-5.71,0.00,5.4301,5.9827,-0.023,-0.013
437803,1,34.00,-1.00,-5.94,-0.14,-5.31,0.00,5.3929,5.9827,-0.034,-0.014
437853,1,37.00,0.00,-6.47,0.00,-5.71,0.00,5.3751,5.9823,-0.044,-0.014
437903,1,38.00,0.00,-6.61,0.00,-7.17,0.00,5.3290,5.9823,-0.042,-0.014
437953,1,38.00,0.00,-6.61,0.00,-7.66,0.00,5.3041,5.9823,-0.034,-0.014
438003,1,39.00,-1.00,-6.78,-0.14,-7.48,0.00,5.2447,5.9823,0.010,-0.014
438053,1,37.00,1.00,-6.42,0.14,-5.89,0.00,5.2230,5.9821,-0.003,-0.016
438103,1,37.00,1.00,-6.45,0.14,-4.36,0.00,5.1892,5.9821,-0.046,-0.013
438153,1,38.00,1.00,-6.62,0.14,-4.06,0.00,5.1743,5.9821,-0.076,-0.012
438203,1,50.00,1.00,-8.69,0.14,-9.49,0.00,5.1273,5.9821,-0.084,-0.010
