301403,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
301453,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
301503,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
301553,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
301603,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.023
301653,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
301703,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
301753,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.021
301803,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
301853,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
301903,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.021
301953,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302003,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
302053,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
302103,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302153,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302203,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302253,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302303,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302353,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302403,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302453,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302503,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302553,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302603,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
302653,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302703,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302753,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
302803,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302853,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.021
302903,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
302953,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.023
303003,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303053,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303103,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303153,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303203,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303253,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303303,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303353,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303403,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303453,1,1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303503,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303553,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303603,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303653,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303703,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303753,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
303803,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303853,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
303903,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
303953,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304003,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304053,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
304103,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304153,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304203,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304253,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304303,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304353,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304403,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304453,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304503,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304553,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304603,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
304653,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304703,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304753,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
304803,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304853,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304903,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
304953,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305003,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305053,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305103,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305153,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305203,1,1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305253,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
305303,1,1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
305353,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305403,1,1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
305453,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305503,1,0.00,1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
305553,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.054,-0.022
305603,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305653,1,1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.021
305703,1,1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305753,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305803,1,1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
305853,1,0.00,-1.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.021
305903,1,-1.00,0.00,0.00,0.00,0.00,0.00,6.1116,5.9442,-0.055,-0.022
